sampleID,relationshipID,year,location,municipality,deg_m_sN,deg_m_sE,locationID,ringID,age,sex,bm,wl,material,eggs,nestling,StableC,C_percent,StableN,N_percent,settlement,transport,fully_cultivated_land,infield_pasture,forest,open_land,bog,freshwater,sea,surface_cultivated_land,coniferous_forest,deciduous_forest,mixed_forest,tree_species_unknown,not_relevant,not_registered,impediment_forest_quality,low_forest_quality,medium_forest_quality,high_forest_quality,not_relevant_forest_quality,sea_distance_m,industry_distance_m,transport_settlement_distance_m,ski_arenas_distance_m,shooting_ranges_distance_m,Ag,Al,As,Au,B,Ba,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,K,La,Li,Lu,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Pb,Pr,Rb,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Tb,Th,Ti,Tl,U,V,W,Y,Yb,Zn
16_17,20Ad,2017,Hall,Inderøy,635324,111805,5,3026468,Adult,F,550,281,Feathers,4,0,-23.92,46.61,7.77,15.32,117891.3352,44378.92361,1397284.084,93139.84859,1205751.487,69364.60381,1734.3849,7294.635901,200316.1345,2878.54965,661458.0063,329950.4553,216077.4099,69364.60381,1770043.663,93139.84859,80795.27776,13636.02445,447675.7798,734743.3934,1863183.511,739.8219985,6860.138468,14.4542857,1432.92813,4163.876023,0.0271710726,66.8445054701,0.0255453389,0.0114201874,0.2586303406,0.4235766013,0.0052943398,53.4415733307,0.0024971992,0.0670125313,0.0398924238,0.1790263508,0.0058111212,3.1559930255,0.0043357342,0.0025401326,0.0012066577,53.3553368183,0.0169875394,NA,0.0012236271,1.0374706941,0.0008370041,30.7328248809,0.0310232742,0.0300956932,0.0003307603,27.6205520924,0.685325359,0.0761357359,18.1935393181,0.000520261,0.031520237,0.07674574,80.823796649,0.078936154,0.00785789,0.120592161,26610.962515566,0.009252529,0.013654543,1.109428989,134.594951951,0.005667007,0.022211394,0.149435364,0.000764015,0.009368704,4.673951161,0.000964433,0.004779761,0.136036039,0.008415693,0.02448833,0.002382539,10.749603343
14_17,8Ad,2017,Vibesåsen,Steinkjer,640131,113430,34,3026469,Adult,F,480,286,Feathers,3,1,-23.75,47.34,7.41,15.31,21649.77265,13438.79033,632656.1018,29416.9349,1828698.277,49427.12548,175149.0326,390216.3865,0,0,1863327.017,45252.24044,73457.13606,86246.29434,1057961.051,14408.682,226730.6873,73494.3192,509501.721,1243547.707,1087377.986,3876.306348,4085.136396,55.56924045,3950.696522,3738.680851,0.0208870267,54.2404329113,0.0599531743,0.0228669977,0.1896118811,0.4070274789,0.0059378842,25.9635642028,0.0019661344,0.0695121367,0.0276725926,0.2366534186,0.0043551996,3.3365361763,0.0042716456,0.0025986446,0.0010140226,47.4291513645,0.014354607,NA,0.00105066,1.3498753421,0.0008532895,20.4768870957,0.0277535991,0.0122141306,0.0003607111,19.6417590841,0.6980134015,0.088108036,15.6586439232,0.000520261,0.029703449,0.067174943,91.782329542,0.100244579,0.007809185,0.100646201,27117.670997029,0.010574684,0.010139002,1.281084387,115.014935384,0.005904832,0.036187589,0.126099748,0.000664565,0.00886797,4.196337492,0.000831643,0.003902129,0.109141318,0.016900141,0.022661269,0.002618947,6.971798229
17_17,21Ad,2017,Brattreitåsen,Verran_Steinkjer,640343,111215,55,3026470,Adult,F,625,276,Feathers,4,4,-23.36,47.39,6.26,15.11,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,0.0206751524,37.8979996209,0.0173285678,0.0330182312,0.2693673658,0.2801828482,0.0041578153,36.8944238873,0.0018791286,0.056323677,0.0182932684,0.2380003938,0.0023929682,3.023234252,0.0025856121,0.0014020331,0.0008048424,38.2922832436,0.0092332607,NA,0.0006652122,1.5481220413,0.0004148972,10.0832315173,0.023450485,0.0154771011,0.000130067,15.8620152312,0.620404129,0.0993686844,13.015645865,0.000520261,0.018973476,0.076696677,76.464783465,0.108179232,0.005263131,0.051754238,26260.02202554,0.016567918,0.006965928,1.280231527,72.6675068,0.003731501,0.029119668,0.121220008,0.000466604,0.005477983,2.592136987,0.000555422,0.002396136,0.066225006,0.013246258,0.013097871,0.001183793,9.743672779
19_17,23Ad,2017,Vika,Verran_Steinkjer,640235,111227,58,3026471,Adult,F,NA,282,Feathers,4,3,-23.48,47,6.27,15.31,36062.31645,12715.88292,187338.544,90724.81217,1812580.795,19958.30768,111244.8642,1452.400237,867766.5601,0,1809607.222,16415.90348,41345.03463,76415.80676,1105335.704,90724.81217,142850.2243,759127.9174,667852.9797,373952.8455,1196060.516,362.9754186,7975.200196,179.9713869,6567.535703,3383.554685,0.0178722027,38.6906352761,0.0139802252,0.0263199594,0.222676994,0.3293282325,0.0465114908,48.3069645189,0.0023954478,0.05055162,0.0206788684,0.1917172754,0.0029136815,3.3645984714,0.0022637652,0.0014334015,0.0007573485,35.3607959516,0.0092388446,NA,0.0007140369,1.5773889088,0.0004541869,23.0660284892,0.0210947256,0.0135693419,0.0001909536,22.1025512609,0.6716906005,0.0988465319,18.961476809,0.000520261,0.018671747,0.073220312,104.764926942,0.129148943,0.004449835,0.087095981,26476.757184404,0.009632636,0.007360853,1.263414935,83.112536682,0.003255641,0.030175677,0.138487268,0.000416788,0.006051163,2.69619594,0.000637159,0.002081344,0.068110572,0.014180746,0.01251074,0.001459887,8.429989828
20_18,120Ad,2018,Brattreitåsen,Verran_Steinkjer,640343,111215,55,3026471,Adult,F,600,NA,Feathers,3,2,-23.9,49.02,7.8,14.99,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,0.0054687432,20.2658717976,0.0362993273,0.0013464394,0.2451641809,0.1463263769,0.0037960626,44.132488059,0.0016579184,0.0265711122,0.0168643952,0.122382814,0.0018772462,2.6073736716,0.0012695222,0.0008878932,0.0004231141,21.0529532599,0.0057784562,NA,0.0005390068,1.9343523795,0.0003164045,24.7499942048,0.0122954075,0.0020215583,0.0001097673,22.3914543993,0.4351073636,0.1223760671,27.5482128726,0.003733911,0.010657513,0.027475473,120.637286986,0.059579019,0.002796802,0.094213377,25377.504902149,0.009072027,0.000228754,1.551765648,231.810827282,0.001820469,0.021989449,0.077182656,0.000261901,0.002610942,1.338269852,0.000349751,0.001512484,0.036049768,0.011622835,0.006348371,0.000866496,8.213834481
20_17,10Ad,2017,Lorås,Inderøy,635219,112243,9,3026473,Adult,F,615,283,Feathers,2,2,-24.39,46.28,7.6,15.22,122251.3918,45240.31574,1350725.39,253115.8224,816059.8416,74501.93731,24506.09305,8003.395333,435395.93,10404.109,674875.6393,120360.3852,45254.8349,74577.01261,1972020.532,253115.8224,90677.50374,16022.62012,416932.3248,391435.4234,2225136.354,583.9451856,3661.748006,0,1962.666956,1491.601898,0.0203129157,80.4902378857,0.0399456047,0.0373347287,0.2644038619,0.5429307672,0.004252849,57.7646108948,0.004152182,0.1011856906,0.0314773919,0.1641968569,0.0079423229,3.2738201709,0.0056963314,0.0028773411,0.0017917437,71.3141963133,0.0199085754,NA,0.0016771669,0.7632666434,0.000987558,37.6900714853,0.0439643853,0.0460669729,0.000384899,37.5859377247,0.8272314914,0.1232064468,28.0881851025,0.000520261,0.045801278,0.092254229,94.46832147,0.133082523,0.011289308,0.16320752,26267.96419062,0.015608568,0.016984342,1.069792936,160.746315199,0.008714632,0.03499651,0.152534224,0.000950228,0.013556675,4.807953527,0.001424927,0.005900585,0.162806713,0.022078627,0.02509745,0.002236895,12.540943656
25_17,25Ad,2017,Berghaugen,Ytterøy_Levanger,634755,111048,59,3026474,Adult,F,585,292,Feathers,3,2,-23.91,46.43,7.91,15.47,37621.25851,40411.42216,1107793.593,159351.1193,653314.1804,132921.1403,0,0,1008339.928,0,359855.231,203863.6367,89595.31268,132921.1403,2194166.201,159351.1193,228156.6349,40669.44407,213633.2393,303776.0024,2353517.321,154.6862747,9148.919615,164.5852506,10373.91505,9769.513106,0.0252935285,38.8140718787,0.037152478,0.0367509021,0.3305008721,0.3995755458,0.0041198651,66.8252565462,0.0162920125,0.0711784519,0.0334525268,0.1526606431,0.0024923888,4.154284556,0.0047412436,0.0026793087,0.0015579479,63.9170337913,0.0107703442,NA,0.0008347177,1.5173927104,0.0008333709,10.3937169687,0.0389360745,0.0193809605,0.0002809262,24.326755285,0.840768558,0.1008621905,8.774740307,0.000520261,0.03260049,0.08585924,85.009653875,0.179056367,0.007702355,0.042458835,25809.138189233,0.012054846,0.015458842,1.090441719,87.198424876,0.006011927,0.024229863,0.20497842,0.000905624,0.006120326,3.254496707,0.000932979,0.004452134,0.108813363,0.012536077,0.024890303,0.002341407,13.765165427
42_17,6Ad2,2017,Vinne,Verdal,634642,113209,52,3026475,Juvenile,M,195,NA,Feathers,NA,NA,NA,NA,NA,NA,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,NA,9.9196588312,0.0266654548,0.0027712214,0.1388547281,0.0521999471,0.0004440151,16.6439083234,NA,0.0062876142,0.0459259529,0.0629079332,0.0007622296,1.586408458,0.0007596494,0.000411778,NA,16.364573783,NA,NA,NA,0.5019201364,0.0002300557,3.0938791656,0.0031057877,0.0203617388,NA,10.1226868306,0.1016496547,0.1127783277,2.4208141674,NA,0.003105194,0.020667235,462.513840941,0.007215122,0.000731695,0.01395145,24361.220132411,0.013005763,0.001549976,1.350152964,26.985307712,0.000549194,0.005564323,0.026842098,0.000116198,0.001259461,0.702105787,0.000280468,0.000423913,0.021916386,0.000935258,0.005513584,0.000613336,11.072546114
43_17,6Ad3,2017,Vinne,Verdal,634642,113209,52,3026476,Juvenile,F,205,NA,Feathers,NA,NA,NA,NA,NA,NA,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,NA,12.6298677632,0.0306651162,0.0025489004,0.1774725579,0.0542315367,0.0004364595,60.7097581273,NA,0.0105462616,0.0266777331,0.0690056415,0.0007160292,1.9131775345,0.0006273635,0.0003196464,NA,18.0785045237,NA,NA,NA,0.4993633418,0.0001067258,4.1100685717,0.0052806948,0.030561215,NA,48.3364273539,0.1676787308,0.0635770723,4.9434122568,NA,0.003997079,0.011820722,497.032281426,0.009756556,0.001150971,0.014247974,23687.423245165,0.010389089,0.002635039,1.282960146,28.000116319,0.000799446,0.036549917,0.069738786,0.000128895,0.001407084,0.927825917,0.000627882,0.000262068,0.023060367,0.001228718,0.003323636,0.000455544,20.986643654
41_17,6Ad1,2017,Vinne,Verdal,634642,113209,52,3026478,Juvenile,F,225,NA,Feathers,NA,NA,NA,NA,NA,NA,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,NA,23.9696416983,0.0297191869,0.0028251536,0.1245625127,0.1027228105,0.0008383396,29.5355171898,NA,0.0225615798,0.016409216,0.078802763,0.0010450297,1.9659420551,0.0021836244,0.0013208562,NA,27.3798982444,NA,NA,NA,0.4995042655,0.0004493667,4.9227521416,0.0095714447,0.0223801501,NA,23.7398193929,0.2733858165,0.0916634366,5.9007268154,NA,0.010174874,0.020203055,491.683063636,0.008865468,0.002813955,0.026624731,24410.2623487,0.011530724,0.005293692,1.258537307,57.93536731,0.001942373,0.003965734,0.066544031,0.000336028,0.002183699,1.671887987,0.000526163,0.00083773,0.050196186,0.001344986,0.011342031,0.001073447,13.677145058
85_17,6Ad1,2017,Vinne,Levanger,634642,113209,52,3026478,Juvenile,F,225,NA,Blood,NA,NA,NA,NA,NA,NA,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,NA,0.2799132684,0.0141460739,0.0001331835,0.2123954925,0.0433363388,NA,49.7799833925,0.0004455484,0.000134193,0.0162611757,0.0017995555,0.0072855466,0.1626559023,NA,NA,NA,190.7579781162,NA,3.72731E-05,NA,0.0145843939,NA,979.0637089264,NA,0.0141597765,NA,58.7493623404,0.0227639256,0.0179481039,2942.3379739811,NA,7.9932E-05,0.004850411,816.579172508,0.001887718,NA,1.531987772,1632.390349031,NA,NA,0.413459957,3.896914191,NA,0.001050606,0.040822005,NA,1.2348E-05,0.001576176,0.000110678,3.3468E-05,0.001219983,NA,0.00012353,NA,3.687484141
44_17,6Ad4,2017,Vinne,Verdal,634642,113209,52,3026479,Juvenile,F,220,NA,Feathers,NA,NA,NA,NA,NA,NA,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,NA,19.2127844335,0.0476543818,0.0015091195,0.1248941588,0.0887908632,0.000887956,66.4361269364,NA,0.0203217547,0.0186298561,0.0648650553,0.0009989917,1.9981411757,0.0018822607,0.0009113632,NA,28.2777309748,NA,NA,NA,0.4532914264,0.0002851297,3.9452302307,0.0096803353,0.0242480683,NA,57.2288470617,0.2902273997,0.1136045874,4.1969320058,NA,0.009591793,0.0201913,520.19550475,0.009938382,0.0022543,0.019536379,22715.885332144,0.011631715,0.006130211,1.225881945,44.761166668,0.001844988,0.007930922,0.073505706,0.000261707,0.002143936,2.102792282,0.00060681,0.000699811,0.049867612,0.007067227,0.008150138,0.001036731,20.511583903
28_17,18Ad2,2017,Hammerbukta,Levanger,633727,110339,66,3026483,Juvenile,M,310,NA,Feathers,NA,NA,-23.86,47.72,9.85,15.58,41793.26685,69089.73771,864562.1767,96706.3505,813227.6056,168998.1412,7304.032075,1070650.216,0,7128.373505,597920.9013,175327.3298,110277.2904,171585.4585,2053223.77,31125.14929,229279.6768,58088.45346,292376.4595,409785.189,2149930.121,5819.579638,5160.096197,132.0324885,4410.303919,2508.454868,NA,21.4024940682,0.007803916,0.0052060888,0.0946987355,0.1480720964,0.0020544359,77.0271874246,NA,0.0212100493,0.0133826072,0.096100441,0.0013793067,2.3915754148,0.0013619141,0.0006127602,NA,21.1210941782,NA,NA,NA,0.7169613745,0.0001581923,25.3194833692,0.009272088,0.0096992891,NA,75.1353800709,0.2365076311,0.1113071556,36.7700889137,NA,0.009240353,0.026972645,354.424725975,0.016705212,0.002255737,0.056793058,24811.817472935,0.007333907,0.004835023,1.789812513,46.445999792,0.001635798,0.012710535,0.066732479,0.000222046,0.002489263,1.401178192,0.001308307,0.000678487,0.039616023,0.002540146,0.005931628,0.000446755,25.809830084
27_17,18Ad1,2017,Hammerbukta,Levanger,633727,110339,NA,3026484,Juvenile,M,325,NA,Feathers,NA,NA,-23.78,47.63,9.65,15.53,41793.26685,69089.73771,864562.1767,96706.3505,813227.6056,168998.1412,7304.032075,1070650.216,0,7128.373505,597920.9013,175327.3298,110277.2904,171585.4585,2053223.77,31125.14929,229279.6768,58088.45346,292376.4595,409785.189,2149930.121,5819.579638,5160.096197,132.0324885,4410.303919,2508.454868,NA,21.7900682812,0.007803916,0.005530794,0.1304342011,0.1055866545,0.0017092453,127.2386163165,NA,0.0229623981,0.0152233938,0.0798604783,0.0013647329,2.3669958615,0.0013331124,0.0007013404,NA,23.7874032333,NA,NA,NA,0.7654714739,0.0002997491,51.0243956293,0.008365674,0.0093336712,NA,121.3951987035,0.2562521317,0.1479073216,64.5064473942,NA,0.010306646,0.028021594,468.05606746,0.013623759,0.002590834,0.101780249,24287.979269548,0.008329668,0.004356896,1.895576007,46.850836615,0.002252739,0.012047373,0.095143762,0.000249594,0.002831763,1.37781707,0.003275975,0.000950884,0.037335608,0.003363216,0.006738094,0.000679258,29.07472902
72_17,18Ad1,2017,Hammerbukta,Levanger,633727,110339,66,3026484,Juvenile,M,325,NA,Blood,NA,NA,NA,NA,NA,NA,41793.26685,69089.73771,864562.1767,96706.3505,813227.6056,168998.1412,7304.032075,1070650.216,0,7128.373505,597920.9013,175327.3298,110277.2904,171585.4585,2053223.77,31125.14929,229279.6768,58088.45346,292376.4595,409785.189,2149930.121,5819.579638,5160.096197,132.0324885,4410.303919,2508.454868,NA,1.3239349955,0.0138934156,0.0003137878,0.9119088497,0.5001955976,NA,20.2610285875,0.0003270224,0.0004631221,0.0041296695,0.0167246441,0.0006497187,0.0594271555,NA,NA,NA,81.8536446491,NA,0.0001363528,NA,0.0110523285,NA,314.0726316651,NA,0.0110405784,NA,20.2802528694,0.0157803908,0.0074979163,4908.7787903923,NA,0.000179041,0.022240916,308.357904631,0.00455487,NA,0.386601407,2595.14184755,NA,NA,0.201147928,10.10747434,NA,0.003855102,0.036401268,NA,0.000332065,0.015395802,0.000124508,0.000194407,0.002594719,NA,0.051204529,NA,1.77320125
29_17,11Ad1,2017,Hoklingen,Levanger,633629,110658,67,3026485,Juvenile,M,290,NA,Feathers,NA,NA,-23.95,47.59,8.8,15.57,22637.81772,25199.58621,654818.6037,67441.64376,1187402.875,50228.23891,5760.925975,1126093.83,0,0,1063913.493,98899.37587,24590.00673,55989.16488,1828749.838,67441.64376,74990.50797,608589.3855,282080.9582,277731.1884,1896191.481,8060.36328,6423.297449,83.22557033,2794.794945,1869.795896,NA,8.3843855999,0.007803916,0.0041439922,0.065212248,0.0501139714,0.002792233,67.291561841,NA,0.0072570684,0.0113175695,0.0604324046,0.0003617565,1.8631621596,0.0005776449,0.0003897969,NA,14.7574920738,NA,NA,NA,1.453678955,0.000133368,6.1006600335,0.0037825916,0.0028780957,NA,51.9758821568,0.1420001041,0.0695793407,10.2315751156,NA,0.00280535,0.015272932,292.656566438,0.010467747,0.000831882,0.016950827,23488.841814148,0.006559855,0.001498352,1.551591464,16.633536653,0.000359703,0.009558042,0.045926474,0.000101667,0.00097108,0.538002138,0.000933786,0.000308133,0.015884034,0.000982005,0.002678553,0.000220858,20.065104442
31_17,11Ad3,2017,Hoklingen,Levanger,633629,110658,67,3026486,Juvenile,M,340,NA,Feathers,NA,NA,NA,NA,NA,NA,22637.81772,25199.58621,654818.6037,67441.64376,1187402.875,50228.23891,5760.925975,1126093.83,0,0,1063913.493,98899.37587,24590.00673,55989.16488,1828749.838,67441.64376,74990.50797,608589.3855,282080.9582,277731.1884,1896191.481,8060.36328,6423.297449,83.22557033,2794.794945,1869.795896,NA,7.5079690429,0.007803916,0.0056430904,0.0992997842,0.0472996117,0.0017319328,130.8989921626,NA,0.0062057498,0.0118943872,0.0400199471,0.0006850935,2.4972635513,0.000338517,0.0002873295,NA,17.8423138283,NA,NA,NA,1.215907195,0.0001475279,62.0506451114,0.0036145468,0.0140649762,NA,121.9358632025,0.1705928403,0.123191616,86.9383843185,NA,0.003552836,0.020156968,525.351953103,0.009935123,0.000766803,0.140642146,23059.423213271,0.005437391,0.001498352,2.056283683,16.276286004,0.000545957,0.0055837,0.071242259,7.908E-05,0.000790459,0.606473617,0.003602417,0.000379447,0.014192344,0.001452008,0.002763124,0.00030653,33.502866007
81_17,11ad3,2017,Hoklingen,Levanger,633629,110658,67,3026486,Juvenile,M,340,NA,Blood,NA,NA,NA,NA,NA,NA,22637.81772,25199.58621,654818.6037,67441.64376,1187402.875,50228.23891,5760.925975,1126093.83,0,0,1063913.493,98899.37587,24590.00673,55989.16488,1828749.838,67441.64376,74990.50797,608589.3855,282080.9582,277731.1884,1896191.481,8060.36328,6423.297449,83.22557033,2794.794945,1869.795896,NA,0.123141685,0.0040632841,0.0001645718,0.1030379928,0.0523486992,NA,58.6445218598,0.00014818,4.22363E-05,0.0095148463,0.0017995555,0.0048868865,0.2038159065,NA,NA,NA,259.6783480658,NA,1.50294E-05,NA,0.033888149,NA,1237.7853171655,NA,0.0042719629,NA,68.0871000651,0.045197812,0.0138105753,2430.087796428,NA,1.5806E-05,0.002254996,998.626847146,0.002277935,NA,2.144003684,1747.066287011,NA,NA,0.904112072,2.717339745,NA,0.000388538,0.020920574,NA,1.2348E-05,0.001576176,0.000227464,1.4201E-05,0.000795363,NA,7.8185E-05,NA,4.3506576
30_17,11Ad2,2017,Hoklingen,Levanger,633629,110658,67,3026487,Juvenile,M,335,NA,Feathers,NA,NA,-24.05,47.62,9.07,15.44,22637.81772,25199.58621,654818.6037,67441.64376,1187402.875,50228.23891,5760.925975,1126093.83,0,0,1063913.493,98899.37587,24590.00673,55989.16488,1828749.838,67441.64376,74990.50797,608589.3855,282080.9582,277731.1884,1896191.481,8060.36328,6423.297449,83.22557033,2794.794945,1869.795896,NA,5.5823815199,0.007803916,0.0038942536,0.0800060376,0.0343577276,0.0012129525,77.4571541028,NA,0.0050172372,0.0081803676,0.0564528913,0.0004602395,2.1926968345,0.000338517,0.0001751602,NA,12.8899124055,NA,NA,NA,1.266501428,7.76923E-05,17.1050375938,0.0016447401,0.0060503816,NA,71.8883779118,0.1181383852,0.1031876971,23.3628356732,NA,0.00217782,0.010411521,362.011248734,0.0079476,0.000602349,0.054610123,23790.718377425,0.004292967,0.001498352,1.662953686,12.410248104,0.000443116,0.005610864,0.047184441,7.908E-05,0.000563296,0.646719781,0.001810747,0.000207353,0.012454166,0.001542677,0.001509271,0.000174808,22.423674608
32_17,2Ad1,2017,Nesjan,Levanger,634406,111753,18,3026488,Juvenile,F,235,NA,Feathers,NA,NA,NA,NA,NA,NA,857815.7058,162919.0177,1305726.359,38373.49547,436663.3927,236514.4015,0,54457.14489,47540.36732,0,182081.9835,211948.6413,42632.76797,236514.4015,2428458.595,38373.49547,292867.4398,4115.7605,20626.95705,355567.6368,2466832.09,883.1127387,6978.691793,43.45522588,5924.819493,5602.761169,NA,11.4272842167,0.0425515565,0.0018453307,0.1161461389,0.0920919226,0.0009596555,108.5476369211,NA,0.0096555214,0.0128401127,0.0532622056,0.0004027792,1.9174787441,0.0008791675,0.0006832456,NA,17.7600124067,NA,NA,NA,0.3178382495,0.0001621079,5.6192381984,0.0044393345,0.0130449688,NA,88.9705361474,0.2692555337,0.1316065446,7.5766050633,NA,0.00419728,0.015175634,488.268484397,0.027378864,0.001047714,0.02061139,22875.386676711,0.011862957,0.002252489,1.000264865,45.972680575,0.001116663,0.005768719,0.104232002,0.000152627,0.001242501,0.671420631,0.000383708,0.000374932,0.021524773,0.006936083,0.005637599,0.000495768,27.998331169
33_17,2Ad2,2017,Nesjan,Levanger,634406,111753,18,3026489,Juvenile,M,180,NA,Feathers,NA,NA,NA,NA,NA,NA,857815.7058,162919.0177,1305726.359,38373.49547,436663.3927,236514.4015,0,54457.14489,47540.36732,0,182081.9835,211948.6413,42632.76797,236514.4015,2428458.595,38373.49547,292867.4398,4115.7605,20626.95705,355567.6368,2466832.09,883.1127387,6978.691793,43.45522588,5924.819493,5602.761169,NA,8.8831338219,0.0355449063,0.0025485556,0.1176923206,0.1161433672,0.0008199893,164.56553389,NA,0.0063644273,0.0150845408,0.0452010889,0.0004707336,1.5897429448,0.0004099352,0.0003648408,NA,17.3478122041,NA,NA,NA,0.3464060942,4.65211E-05,26.5549745831,0.0025554626,0.0041548164,NA,151.1017307611,0.2319983472,0.1480919575,40.2303559779,NA,0.002739643,0.010370278,594.926235356,0.007795177,0.000781171,0.068042705,22505.921308603,0.011748836,0.001627527,1.156626316,23.951086603,0.00055855,0.00646467,0.101955958,0.000110778,0.000902703,0.800801083,0.001410601,0.000269995,0.016955984,0.011210562,0.002982519,0.000183397,34.787554474
34_17,2Ad3,2017,Nesjan,Levanger,634406,111753,18,3026490,Juvenile,M,245,NA,Feathers,NA,NA,NA,NA,NA,NA,857815.7058,162919.0177,1305726.359,38373.49547,436663.3927,236514.4015,0,54457.14489,47540.36732,0,182081.9835,211948.6413,42632.76797,236514.4015,2428458.595,38373.49547,292867.4398,4115.7605,20626.95705,355567.6368,2466832.09,883.1127387,6978.691793,43.45522588,5924.819493,5602.761169,NA,5.3657074729,0.0389575139,0.0009624198,0.1081360211,0.0497008983,0.0008752984,96.1528226583,NA,0.0029380684,0.0136640453,0.0524659384,0.0002073459,1.6741205997,0.0003381728,0.0001768409,NA,12.974548575,NA,NA,NA,0.323644666,3.27356E-05,2.6069482196,0.0010012548,0.0047382779,NA,80.9461519667,0.1358015427,0.1327137854,2.5627217258,NA,0.001158094,0.006724398,540.640750303,0.006179259,0.000300011,0.009386777,22630.701872877,0.01265247,0.00063133,1.117230079,11.440210018,0.000481719,0.004519276,0.062029392,8.6522E-05,0.000631898,0.334069533,0.00069925,0.000207007,0.015579913,0.012899833,0.00269866,0.000299394,25.665776709
82_17,2ad3,2017,Nesjan,Levanger,634406,111753,18,3026490,Juvenile,M,245,NA,Blood,NA,NA,NA,NA,NA,NA,857815.7058,162919.0177,1305726.359,38373.49547,436663.3927,236514.4015,0,54457.14489,47540.36732,0,182081.9835,211948.6413,42632.76797,236514.4015,2428458.595,38373.49547,292867.4398,4115.7605,20626.95705,355567.6368,2466832.09,883.1127387,6978.691793,43.45522588,5924.819493,5602.761169,NA,0.2121067951,0.0052638662,0.0001734255,0.1633229084,0.2227935647,NA,50.9193497988,0.0003806361,8.13487E-05,0.0163939111,0.005983878,0.0028178135,0.1662069758,NA,NA,NA,231.4750882735,NA,1.51708E-05,NA,0.014430396,NA,1113.7017207877,NA,0.0100856276,NA,64.4878067278,0.0243295501,0.0234241269,2599.0990662056,NA,5.5749E-05,0.003984894,924.493351363,0.005557869,NA,1.843704964,1667.759035865,NA,NA,0.399180728,4.400504324,NA,0.000580937,0.025556228,NA,1.2348E-05,0.001576176,8.4912E-05,2.9161E-05,0.002477917,NA,0.00017084,NA,3.606093893
83_17,3ad1,2017,Oladalen,Levanger,634306,111659,25,3026492,Juvenile,F,280,NA,Blood,NA,NA,NA,NA,NA,NA,244563.4832,57490.65669,1136876.983,96844.69118,1534803.697,60120.79741,0,9273.330428,0,0,1237816.506,176690.4859,120296.7044,60120.79741,1448204.453,96844.69118,97459.84584,140529.2257,398477.1697,958458.2528,1545049.144,1257.017664,5871.239054,164.208108,4264.989239,3877.381393,NA,0.2098807092,0.0083438379,0.0001490618,0.1513054179,0.1061236213,NA,51.3941675153,0.0112015527,0.0002365325,0.0224759863,0.0068195793,0.0016611797,0.1820584618,NA,NA,NA,259.6103031774,NA,8.51433E-05,NA,0.0175935403,NA,1220.2473795429,NA,0.0144976985,NA,71.7986799144,0.0571765349,0.0255294803,2446.063063566,NA,0.00046587,0.010457854,940.644060705,0.00279091,NA,1.56478891,1769.695879863,NA,NA,0.647864255,3.25981004,NA,0.000168962,0.033092455,NA,2.7252E-05,0.003425751,0.000112103,3.134E-05,0.002160111,NA,0.001166559,NA,4.182456633
